# accelerometer data in g
t,x,y,z
296.88,-0.0469,-0.0312,-0.9844
296.90,-0.0469,-0.0469,-0.9844
296.92,-0.0469,-0.0469,-0.9844
296.94,-0.0469,-0.0469,-0.9844
296.96,-0.0469,-0.0312,-0.9844
296.98,-0.0469,-0.0312,-0.9844
297.00,-0.0469,-0.0469,-0.9844
297.02,-0.0469,-0.0469,-0.9844
297.04,-0.0469,-0.0469,-0.9844
297.06,-0.0469,-0.0469,-0.9844
297.08,-0.0469,-0.0469,-0.9844
297.10,-0.0469,-0.0469,-0.9844
297.12,-0.0469,-0.0469,-0.9844
297.14,-0.0469,-0.0469,-0.9844
297.16,-0.0469,-0.0469,-0.9844
297.18,-0.0469,-0.0312,-0.9844
297.20,-0.0469,-0.0469,-0.9844
297.22,-0.0469,-0.0469,-0.9844
297.24,-0.0469,-0.0469,-0.9844
297.26,-0.0469,-0.0469,-0.9844
297.28,-0.0469,-0.0469,-0.9844
297.30,-0.0469,-0.0469,-0.9844
297.32,-0.0469,-0.0469,-0.9844
297.34,-0.0469,-0.0312,-0.9844
297.36,-0.0469,-0.0469,-0.9844
297.38,-0.0469,-0.0469,-0.9844
297.40,-0.0469,-0.0469,-0.9844
297.42,-0.0469,-0.0469,-0.9844
297.44,-0.0469,-0.0469,-0.9844
297.46,-0.0469,-0.0469,-0.9844
297.48,-0.0469,-0.0469,-0.9844
297.50,-0.0469,-0.0312,-0.9844
297.52,-0.0469,-0.0469,-0.9844
297.54,-0.0469,-0.0469,-0.9844
297.56,-0.0469,-0.0312,-0.9844
297.58,-0.0469,-0.0469,-0.9844
297.60,-0.0469,-0.0469,-0.9844
297.62,-0.0469,-0.0469,-0.9844
297.64,-0.0469,-0.0469,-0.9844
297.66,-0.0469,-0.0469,-0.9844
297.68,-0.0469,-0.0469,-0.9844
297.70,-0.0469,-0.0469,-0.9844
297.72,-0.0469,-0.0469,-0.9844
297.74,-0.0469,-0.0469,-0.9844
297.76,-0.0469,-0.0469,-0.9844
297.78,-0.0469,-0.0469,-0.9844
297.80,-0.0469,-0.0312,-0.9844
297.82,-0.0469,-0.0469,-0.9844
297.84,-0.0469,-0.0469,-0.9844
297.86,-0.0469,-0.0469,-0.9844
297.88,-0.0469,-0.0312,-0.9844
297.90,-0.0625,-0.0469,-0.9844
297.92,-0.0469,-0.0469,-0.9844
297.94,-0.0469,-0.0469,-0.9844
297.96,-0.0469,-0.0312,-0.9844
297.98,-0.0469,-0.0312,-0.9844
298.00,-0.0469,-0.0469,-0.9844
298.02,-0.0469,-0.0312,-0.9844
298.04,-0.0469,-0.0469,-0.9844
298.06,-0.0625,-0.0312,-0.9844
298.08,-0.0469,-0.0312,-0.9844
298.10,-0.0469,-0.0469,-0.9688
298.12,-0.0469,-0.0469,-0.9844
298.14,-0.0469,-0.0469,-0.9844
298.16,-0.0469,-0.0469,-0.9844
298.18,-0.0469,-0.0469,-0.9844
298.20,-0.0469,-0.0469,-0.9844
298.22,-0.0469,-0.0469,-0.9844
298.24,-0.0469,-0.0469,-0.9844
298.26,-0.0625,-0.0312,-0.9844
298.28,-0.0469,-0.0312,-0.9844
298.30,-0.0469,-0.0469,-0.9844
298.32,-0.0469,-0.0469,-0.9844
298.34,-0.0625,-0.0312,-0.9844
298.36,-0.0469,-0.0469,-0.9844
298.38,-0.0469,-0.0469,-0.9844
298.40,-0.0469,-0.0469,-0.9844
298.42,-0.0469,-0.0469,-0.9844
298.44,-0.0469,-0.0469,-0.9844
298.46,-0.0469,-0.0469,-0.9844
298.48,-0.0469,-0.0469,-0.9844
298.50,-0.0469,-0.0312,-0.9844
298.52,-0.0469,-0.0469,-0.9844
298.54,-0.0469,-0.0312,-0.9844
298.56,-0.0469,-0.0469,-0.9844
298.58,-0.0469,-0.0469,-0.9844
298.60,-0.0469,-0.0469,-0.9844
298.62,-0.0469,-0.0469,-0.9844
298.64,-0.0469,-0.0312,-0.9844
298.66,-0.0469,-0.0469,-0.9844
298.68,-0.0469,-0.0469,-0.9844
298.70,-0.0469,-0.0469,-0.9844
298.72,-0.0469,-0.0469,-0.9844
298.74,-0.0469,-0.0469,-0.9844
298.76,-0.0469,-0.0469,-0.9844
298.78,-0.0469,-0.0469,-0.9844
298.80,-0.0469,-0.0312,-0.9844
298.82,-0.0469,-0.0469,-0.9844
298.84,-0.0469,-0.0312,-0.9844
298.86,-0.0469,-0.0469,-0.9844
298.88,-0.0469,-0.0469,-0.9844
298.90,-0.0469,-0.0312,-0.9844
298.92,-0.0469,-0.0469,-0.9844
298.94,-0.0469,-0.0469,-0.9844
298.96,-0.0469,-0.0469,-0.9844
298.98,-0.0469,-0.0312,-0.9844
299.00,-0.0469,-0.0469,-0.9844
299.02,-0.0469,-0.0469,-0.9844
299.04,-0.0469,-0.0312,-0.9844
299.06,-0.0469,-0.0312,-0.9844
299.08,-0.0625,-0.0469,-0.9844
299.10,-0.0469,-0.0469,-0.9844
299.12,-0.0469,-0.0312,-0.9844
299.14,-0.0469,-0.0312,-0.9844
299.16,-0.0469,-0.0469,-0.9844
299.18,-0.0469,-0.0312,-0.9844
299.20,-0.0469,-0.0469,-0.9844
299.22,-0.0469,-0.0469,-0.9844
299.24,-0.0469,-0.0469,-0.9844
299.26,-0.0469,-0.0469,-0.9844
299.28,-0.0469,-0.0312,-0.9844
299.30,-0.0469,-0.0469,-0.9844
299.32,-0.0469,-0.0469,-0.9844
299.34,-0.0469,-0.0469,-0.9844
299.36,-0.0469,-0.0312,-0.9844
299.38,-0.0469,-0.0469,-0.9844
299.40,-0.0469,-0.0469,-0.9844
299.42,-0.0469,-0.0312,-0.9844
299.44,-0.0469,-0.0312,-0.9844
299.46,-0.0469,-0.0469,-0.9844
299.48,-0.0469,-0.0469,-0.9844
299.50,-0.0469,-0.0469,-0.9844
299.52,-0.0469,-0.0469,-0.9844
299.54,-0.0469,-0.0312,-0.9844
299.56,-0.0469,-0.0469,-0.9844
299.58,-0.0469,-0.0469,-0.9844
299.60,-0.0469,-0.0312,-0.9844
299.62,-0.0469,-0.0469,-0.9844
299.64,-0.0469,-0.0312,-0.9844
299.66,-0.0469,-0.0469,-0.9844
299.68,-0.0469,-0.0469,-0.9844
299.70,-0.0469,-0.0469,-0.9844
299.72,-0.0469,-0.0312,-0.9844
299.74,-0.0469,-0.0469,-0.9844
299.76,-0.0469,-0.0312,-0.9844
299.78,-0.0469,-0.0469,-0.9844
299.80,-0.0469,-0.0469,-0.9844
299.82,-0.0469,-0.0312,-0.9844
299.84,-0.0469,-0.0312,-0.9844
299.86,-0.0469,-0.0469,-0.9844
299.88,-0.0469,-0.0312,-0.9844
299.90,-0.0469,-0.0312,-0.9844
299.92,-0.0469,-0.0469,-0.9688
299.94,-0.0469,-0.0469,-0.9844
299.96,-0.0469,-0.0312,-0.9844
299.98,-0.0469,-0.0469,-0.9844
300.00,-0.0469,-0.0469,-0.9844
300.02,-0.0469,-0.0469,-0.9844
300.04,-0.0469,-0.0469,-0.9844
300.06,-0.0469,-0.0469,-0.9844
300.08,-0.0469,-0.0469,-0.9844
300.10,-0.0469,-0.0469,-0.9844
300.12,-0.0469,-0.0469,-0.9844
300.14,-0.0469,-0.0469,-0.9844
300.16,-0.0469,-0.0312,-0.9844
300.18,-0.0469,-0.0312,-0.9844
300.20,-0.0469,-0.0469,-0.9844
300.22,-0.0625,-0.0312,-0.9844
300.24,-0.0469,-0.0469,-0.9844
300.26,-0.0469,-0.0469,-0.9844
300.28,-0.0469,-0.0469,-0.9844
300.30,-0.0625,-0.0469,-0.9844
300.32,-0.0469,-0.0312,-0.9844
300.34,-0.0625,-0.0469,-0.9688
300.36,-0.0469,-0.0469,-0.9844
300.38,-0.0469,-0.0469,-0.9844
300.40,-0.0469,-0.0469,-0.9844
300.42,-0.0469,-0.0469,-0.9844
300.44,-0.0469,-0.0469,-0.9844
300.46,-0.0469,-0.0312,-0.9844
300.48,-0.0469,-0.0469,-0.9844
300.50,-0.0469,-0.0312,-0.9844
300.52,-0.0469,-0.0469,-0.9844
300.54,-0.0469,-0.0469,-0.9844
300.56,-0.0469,-0.0469,-0.9844
300.58,-0.0469,-0.0312,-0.9844
300.60,-0.0469,-0.0312,-0.9844
300.62,-0.0469,-0.0469,-0.9844
300.64,-0.0469,-0.0469,-0.9844
300.66,-0.0469,-0.0469,-0.9844
300.68,-0.0469,-0.0312,-0.9844
300.70,-0.0469,-0.0312,-0.9844
300.72,-0.0469,-0.0469,-0.9844
300.74,-0.0469,-0.0469,-0.9844
300.76,-0.0469,-0.0469,-0.9844
300.78,-0.0625,-0.0469,-0.9844
300.80,-0.0625,-0.0312,-0.9844
300.82,-0.0469,-0.0469,-0.9844
300.84,-0.0469,-0.0469,-0.9844
300.86,-0.0469,-0.0469,-0.9844
300.88,-0.0469,-0.0312,-0.9844
300.90,-0.0469,-0.0469,-0.9844
300.92,-0.0625,-0.0469,-0.9844
300.94,-0.0469,-0.0469,-0.9844
300.96,-0.0625,-0.0469,-0.9844
300.98,-0.0469,-0.0312,-0.9844
301.00,-0.0469,-0.0312,-0.9844
301.02,-0.0469,-0.0469,-0.9844
301.04,-0.0469,-0.0469,-0.9844
301.06,-0.0469,-0.0312,-0.9844
301.08,-0.0469,-0.0312,-0.9844
301.10,-0.0469,-0.0469,-0.9844
301.12,-0.0469,-0.0469,-0.9844
301.14,-0.0469,-0.0312,-0.9844
301.16,-0.0469,-0.0312,-0.9844
301.18,-0.0469,-0.0312,-0.9844
301.20,-0.0625,-0.0312,-0.9844
301.22,-0.0469,-0.0469,-0.9844
301.24,-0.0469,-0.0312,-0.9844
301.26,-0.0469,-0.0469,-0.9844
301.28,-0.0469,-0.0469,-0.9844
301.30,-0.0469,-0.0469,-0.9844
301.32,-0.0469,-0.0469,-0.9844
301.34,-0.0469,-0.0469,-0.9844
301.36,-0.0469,-0.0469,-0.9844
301.38,-0.0469,-0.0469,-0.9844
301.40,-0.0469,-0.0469,-0.9844
301.42,-0.0469,-0.0469,-0.9844
301.44,-0.0469,-0.0469,-0.9844
301.46,-0.0469,-0.0469,-0.9844
301.48,-0.0469,-0.0469,-0.9844
301.50,-0.0469,-0.0312,-0.9844
301.52,-0.0469,-0.0469,-0.9844
301.54,-0.0469,-0.0469,-0.9844
301.56,-0.0469,-0.0469,-0.9844
301.58,-0.0469,-0.0312,-0.9844
301.60,-0.0469,-0.0469,-0.9844
301.62,-0.0469,-0.0469,-0.9844
301.64,-0.0625,-0.0312,-0.9844
301.66,-0.0469,-0.0469,-0.9844
301.68,-0.0625,-0.0312,-0.9844
301.70,-0.0469,-0.0469,-0.9844
301.72,-0.0469,-0.0469,-0.9844
301.74,-0.0469,-0.0312,-0.9844
301.76,-0.0469,-0.0469,-0.9844
301.78,-0.0469,-0.0312,-0.9844
301.80,-0.0469,-0.0469,-0.9844
301.82,-0.0625,-0.0312,-0.9844
301.84,-0.0469,-0.0469,-0.9844
301.86,-0.0469,-0.0469,-0.9844
301.88,-0.0469,-0.0469,-0.9844
301.90,-0.0469,-0.0469,-0.9844
301.92,-0.0469,-0.0469,-0.9844
301.94,-0.0469,-0.0469,-0.9844
301.96,-0.0469,-0.0469,-0.9844
301.98,-0.0625,-0.0312,-0.9844
302.00,-0.0625,-0.0469,-0.9844
302.02,-0.0469,-0.0469,-0.9844
302.04,-0.0469,-0.0469,-0.9844
302.06,-0.0469,-0.0469,-0.9844
302.08,-0.0469,-0.0469,-0.9844
302.10,-0.0469,-0.0469,-0.9844
302.12,-0.0469,-0.0469,-0.9844
302.14,-0.0469,-0.0469,-0.9844
302.16,-0.0469,-0.0469,-0.9844
302.18,-0.0469,-0.0469,-0.9844
302.20,-0.0469,-0.0469,-0.9844
302.22,-0.0469,-0.0469,-0.9844
302.24,-0.0625,-0.0312,-0.9844
302.26,-0.0469,-0.0469,-0.9844
302.28,-0.0469,-0.0469,-0.9844
302.30,-0.0469,-0.0469,-0.9844
302.32,-0.0625,-0.0469,-0.9844
302.34,-0.0625,-0.0469,-0.9844
302.36,-0.0469,-0.0469,-0.9844
302.38,-0.0625,-0.0312,-0.9844
302.40,-0.0469,-0.0312,-0.9844
302.42,-0.0469,-0.0469,-0.9844
302.44,-0.0469,-0.0469,-0.9844
302.46,-0.0469,-0.0469,-0.9844
302.48,-0.0625,-0.0469,-0.9844
302.50,-0.0469,-0.0312,-0.9844
302.52,-0.0469,-0.0469,-0.9844
302.54,-0.0469,-0.0469,-0.9844
302.56,-0.0469,-0.0469,-0.9844
302.58,-0.0469,-0.0469,-0.9844
302.60,-0.0469,-0.0469,-0.9844
302.62,-0.0469,-0.0469,-0.9844
302.64,-0.0625,-0.0469,-0.9844
302.66,-0.0469,-0.0469,-0.9844
302.68,-0.0469,-0.0469,-0.9844
302.70,-0.0469,-0.0469,-0.9844
302.72,-0.0469,-0.0469,-0.9844
302.74,-0.0469,-0.0312,-0.9844
302.76,-0.0469,-0.0312,-0.9844
302.78,-0.0469,-0.0469,-0.9844
302.80,-0.0625,-0.0312,-0.9844
302.82,-0.0469,-0.0469,-0.9844
302.84,-0.0469,-0.0469,-0.9844
302.86,-0.0469,-0.0312,-0.9844
302.88,-0.0469,-0.0469,-0.9844
302.90,-0.0469,-0.0469,-0.9844
302.92,-0.0469,-0.0469,-0.9844
302.94,-0.0469,-0.0312,-0.9844
302.96,-0.0469,-0.0469,-0.9844
302.98,-0.0469,-0.0469,-0.9844
303.00,-0.0469,-0.0469,-0.9844
303.02,-0.0469,-0.0312,-0.9844
303.04,-0.0469,-0.0469,-0.9844
303.06,-0.0469,-0.0469,-0.9844
303.08,-0.0469,-0.0469,-0.9844
303.10,-0.0469,-0.0312,-0.9844
303.12,-0.0469,-0.0469,-0.9844
303.14,-0.0469,-0.0469,-0.9844
303.16,-0.0469,-0.0469,-0.9844
303.18,-0.0469,-0.0469,-0.9844
303.20,-0.0469,-0.0469,-0.9844
303.22,-0.0469,-0.0469,-0.9844
303.24,-0.0469,-0.0469,-0.9844
303.26,-0.0469,-0.0469,-0.9844
303.28,-0.0469,-0.0469,-0.9844
303.30,-0.0469,-0.0469,-0.9844
303.32,-0.0469,-0.0469,-0.9844
303.34,-0.0469,-0.0469,-0.9844
303.36,-0.0469,-0.0469,-0.9844
303.38,-0.0469,-0.0469,-0.9844
303.40,-0.0469,-0.0469,-0.9844
303.42,-0.0469,-0.0469,-0.9844
303.44,-0.0625,-0.0469,-0.9844
303.46,-0.0469,-0.0469,-0.9844
303.48,-0.0469,-0.0312,-0.9844
303.50,-0.0469,-0.0469,-0.9844
303.52,-0.0469,-0.0312,-0.9844
303.54,-0.0469,-0.0312,-0.9844
303.56,-0.0469,-0.0469,-0.9844
303.58,-0.0469,-0.0469,-0.9844
303.60,-0.0469,-0.0469,-0.9844
303.62,-0.0469,-0.0469,-0.9844
303.64,-0.0469,-0.0469,-0.9844
303.66,-0.0469,-0.0469,-0.9844
303.68,-0.0469,-0.0312,-0.9844
303.70,-0.0469,-0.0312,-0.9844
303.72,-0.0469,-0.0469,-0.9844
303.74,-0.0469,-0.0469,-0.9844
303.76,-0.0469,-0.0469,-0.9844
303.78,-0.0469,-0.0312,-0.9844
303.80,-0.0469,-0.0312,-0.9844
303.82,-0.0469,-0.0312,-0.9844
303.84,-0.0469,-0.0469,-0.9844
303.86,-0.0469,-0.0469,-0.9844
303.88,-0.0469,-0.0469,-0.9844
303.90,-0.0469,-0.0312,-0.9844
303.92,-0.0469,-0.0469,-0.9844
303.94,-0.0469,-0.0469,-0.9844
303.96,-0.0469,-0.0312,-0.9844
303.98,-0.0469,-0.0469,-0.9844
304.00,-0.0469,-0.0469,-0.9844
304.02,-0.0469,-0.0469,-0.9844
304.04,-0.0469,-0.0469,-0.9844
304.06,-0.0469,-0.0469,-0.9844
304.08,-0.0469,-0.0312,-0.9844
304.10,-0.0469,-0.0312,-0.9844
304.12,-0.0469,-0.0469,-0.9844
304.14,-0.0469,-0.0469,-0.9844
304.16,-0.0469,-0.0469,-0.9844
304.18,-0.0469,-0.0469,-0.9844
304.20,-0.0469,-0.0469,-0.9844
304.22,-0.0469,-0.0469,-0.9844
304.24,-0.0469,-0.0469,-0.9844
304.26,-0.0469,-0.0469,-0.9844
304.28,-0.0469,-0.0312,-0.9844
304.30,-0.0469,-0.0469,-0.9844
304.32,-0.0625,-0.0469,-0.9844
304.34,-0.0469,-0.0469,-0.9844
304.36,-0.0469,-0.0469,-0.9844
304.38,-0.0469,-0.0469,-0.9844
304.40,-0.0469,-0.0469,-0.9844
304.42,-0.0469,-0.0312,-0.9844
304.44,-0.0469,-0.0469,-0.9844
304.46,-0.0625,-0.0312,-0.9844
304.48,-0.0469,-0.0469,-0.9844
304.50,-0.0625,-0.0312,-0.9844
304.52,-0.0469,-0.0469,-0.9844
304.54,-0.0469,-0.0469,-0.9844
304.56,-0.0469,-0.0312,-0.9844
304.58,-0.0469,-0.0469,-0.9844
304.60,-0.0469,-0.0312,-0.9844
304.62,-0.0469,-0.0469,-0.9844
304.64,-0.0469,-0.0469,-0.9844
304.66,-0.0469,-0.0469,-0.9844
304.68,-0.0469,-0.0469,-0.9844
304.70,-0.0469,-0.0469,-0.9844
304.72,-0.0469,-0.0469,-0.9844
304.74,-0.0469,-0.0469,-0.9844
304.76,-0.0469,-0.0469,-0.9844
304.78,-0.0625,-0.0469,-0.9844
304.80,-0.0469,-0.0469,-0.9844
304.82,-0.0469,-0.0312,-0.9844
304.84,-0.0469,-0.0469,-0.9844
304.86,-0.0469,-0.0469,-0.9844
304.88,-0.0469,-0.0312,-0.9844
304.90,-0.0469,-0.0469,-0.9844
304.92,-0.0469,-0.0469,-0.9844
304.94,-0.0469,-0.0312,-0.9844
304.96,-0.0469,-0.0312,-0.9844
304.98,-0.0469,-0.0469,-0.9844
305.00,-0.0469,-0.0469,-0.9844
305.02,-0.0469,-0.0312,-0.9844
305.04,-0.0469,-0.0469,-0.9844
305.06,-0.0469,-0.0469,-0.9844
305.08,-0.0469,-0.0312,-0.9844
305.10,-0.0469,-0.0469,-0.9844
305.12,-0.0469,-0.0312,-0.9844
305.14,-0.0469,-0.0469,-0.9844
305.16,-0.0469,-0.0469,-0.9844
305.18,-0.0469,-0.0469,-0.9844
305.20,-0.0469,-0.0312,-0.9844
305.22,-0.0469,-0.0312,-0.9844
305.24,-0.0469,-0.0312,-0.9844
305.26,-0.0469,-0.0469,-0.9844
305.28,-0.0469,-0.0469,-0.9844
305.30,-0.0469,-0.0469,-0.9844
305.32,-0.0469,-0.0469,-0.9844
305.34,-0.0469,-0.0469,-0.9844
305.36,-0.0469,-0.0469,-0.9844
305.38,-0.0469,-0.0312,-0.9844
305.40,-0.0469,-0.0312,-0.9844
305.42,-0.0469,-0.0312,-0.9844
305.44,-0.0469,-0.0469,-0.9844
305.46,-0.0469,-0.0312,-0.9844
305.48,-0.0469,-0.0469,-0.9844
305.50,-0.0469,-0.0469,-0.9844
305.52,-0.0469,-0.0312,-0.9844
305.54,-0.0469,-0.0469,-0.9844
305.56,-0.0469,-0.0469,-0.9844
305.58,-0.0469,-0.0469,-0.9844
305.60,-0.0469,-0.0469,-0.9844
305.62,-0.0469,-0.0469,-0.9844
305.64,-0.0469,-0.0469,-0.9844
305.66,-0.0469,-0.0469,-0.9844
305.68,-0.0469,-0.0469,-0.9844
305.70,-0.0469,-0.0469,-0.9844
305.72,-0.0469,-0.0469,-0.9844
305.74,-0.0469,-0.0312,-0.9844
305.76,-0.0469,-0.0469,-0.9688
305.78,-0.0469,-0.0469,-0.9844
305.80,-0.0469,-0.0469,-0.9844
305.82,-0.0469,-0.0312,-0.9844
305.84,-0.0469,-0.0469,-0.9844
305.86,-0.0469,-0.0469,-0.9844
305.88,-0.0469,-0.0469,-0.9844
305.90,-0.0625,-0.0312,-0.9844
305.92,-0.0469,-0.0469,-0.9844
305.94,-0.0469,-0.0469,-0.9844
305.96,-0.0469,-0.0469,-0.9844
305.98,-0.0469,-0.0469,-0.9844
306.00,-0.0469,-0.0469,-0.9844
306.02,-0.0469,-0.0469,-0.9844
306.04,-0.0469,-0.0469,-0.9844
306.06,-0.0469,-0.0312,-1.0000
306.08,-0.0469,-0.0469,-0.9844
306.10,-0.0469,-0.0469,-0.9844
306.12,-0.0469,-0.0469,-0.9844
306.14,-0.0625,-0.0312,-0.9844
306.16,-0.0469,-0.0469,-0.9844
306.18,-0.0469,-0.0469,-0.9844
306.20,-0.0469,-0.0469,-0.9844
306.22,-0.0625,-0.0312,-0.9844
306.24,-0.0469,-0.0312,-0.9844
306.26,-0.0469,-0.0312,-0.9844
306.28,-0.0469,-0.0469,-0.9844
306.30,-0.0469,-0.0469,-0.9844
306.32,-0.0625,-0.0469,-0.9844
306.34,-0.0469,-0.0312,-0.9844
306.36,-0.0469,-0.0469,-0.9844
306.38,-0.0469,-0.0312,-0.9844
306.40,-0.0469,-0.0469,-0.9844
306.42,-0.0469,-0.0312,-0.9844
306.44,-0.0469,-0.0469,-0.9844
306.46,-0.0625,-0.0312,-0.9844
306.48,-0.0469,-0.0312,-0.9844
306.50,-0.0469,-0.0469,-0.9844
306.52,-0.0469,-0.0469,-0.9844
306.54,-0.0469,-0.0469,-0.9844
306.56,-0.0469,-0.0469,-0.9844
306.58,-0.0469,-0.0469,-0.9844
306.60,-0.0469,-0.0312,-0.9844
306.62,-0.0469,-0.0312,-0.9844
306.64,-0.0469,-0.0312,-0.9844
306.66,-0.0469,-0.0469,-0.9844
306.68,-0.0469,-0.0469,-0.9844
306.70,-0.0469,-0.0312,-0.9844
306.72,-0.0469,-0.0312,-0.9844
306.74,-0.0469,-0.0469,-0.9844
306.76,-0.0469,-0.0469,-0.9844
306.78,-0.0469,-0.0469,-0.9844
306.80,-0.0625,-0.0312,-0.9844
306.82,-0.0469,-0.0469,-0.9844
306.84,-0.0469,-0.0312,-0.9844
306.86,-0.0469,-0.0312,-0.9844
306.88,-0.0469,-0.0312,-0.9844
306.90,-0.0469,-0.0312,-0.9844
306.92,-0.0625,-0.0312,-0.9844
306.94,-0.0469,-0.0469,-0.9844
306.96,-0.0469,-0.0469,-0.9844
306.98,-0.0469,-0.0312,-0.9844
307.00,-0.0469,-0.0469,-0.9844
307.02,-0.0469,-0.0312,-0.9844
307.04,-0.0469,-0.0312,-0.9844
307.06,-0.0469,-0.0312,-0.9844
307.08,-0.0469,-0.0469,-0.9844
307.10,-0.0469,-0.0312,-0.9844
307.12,-0.0469,-0.0469,-0.9844
307.14,-0.0469,-0.0469,-0.9844
307.16,-0.0469,-0.0469,-0.9844
307.18,-0.0469,-0.0469,-0.9844
307.20,-0.0469,-0.0312,-0.9844
307.22,-0.0469,-0.0469,-0.9844
307.24,-0.0469,-0.0469,-0.9844
307.26,-0.0469,-0.0469,-0.9844
307.28,-0.0469,-0.0469,-0.9844
307.30,-0.0469,-0.0469,-0.9844
307.32,-0.0625,-0.0312,-0.9844
307.34,-0.0469,-0.0312,-0.9844
307.36,-0.0469,-0.0469,-0.9844
307.38,-0.0469,-0.0469,-0.9844
307.40,-0.0469,-0.0312,-0.9844
307.42,-0.0469,-0.0312,-0.9844
307.44,-0.0469,-0.0469,-0.9844
307.46,-0.0469,-0.0312,-0.9844
307.48,-0.0469,-0.0469,-0.9844
307.50,-0.0469,-0.0469,-0.9844
307.52,-0.0469,-0.0469,-0.9844
307.54,-0.0469,-0.0469,-0.9844
307.56,-0.0469,-0.0312,-0.9844
307.58,-0.0469,-0.0312,-0.9844
307.60,-0.0469,-0.0469,-0.9844
307.62,-0.0469,-0.0312,-0.9844
307.64,-0.0469,-0.0469,-0.9844
307.66,-0.0469,-0.0469,-0.9844
307.68,-0.0469,-0.0469,-0.9844
307.70,-0.0469,-0.0469,-0.9844
307.72,-0.0469,-0.0312,-0.9844
307.74,-0.0469,-0.0469,-0.9844
307.76,-0.0469,-0.0469,-0.9844
307.78,-0.0469,-0.0312,-0.9844
307.80,-0.0469,-0.0469,-0.9844
307.82,-0.0469,-0.0469,-0.9844
307.84,-0.0469,-0.0469,-0.9844
307.86,-0.0469,-0.0312,-0.9844
307.88,-0.0469,-0.0469,-0.9844
307.90,-0.0469,-0.0469,-0.9844
307.92,-0.0469,-0.0469,-0.9844
307.94,-0.0469,-0.0469,-0.9844
307.96,-0.0469,-0.0469,-0.9844
307.98,-0.0469,-0.0312,-0.9844
308.00,-0.0469,-0.0469,-0.9844
308.02,-0.0469,-0.0312,-0.9844
308.04,-0.0469,-0.0469,-0.9844
308.06,-0.0469,-0.0469,-0.9844
308.08,-0.0469,-0.0469,-0.9844
308.10,-0.0625,-0.0469,-0.9844
308.12,-0.0469,-0.0312,-0.9844
308.14,-0.0469,-0.0469,-0.9844
308.16,-0.0469,-0.0469,-0.9844
308.18,-0.0469,-0.0469,-0.9844
308.20,-0.0469,-0.0469,-0.9844
308.22,-0.0469,-0.0312,-0.9844
308.24,-0.0469,-0.0312,-0.9844
308.26,-0.0625,-0.0312,-0.9844
308.28,-0.0469,-0.0469,-0.9844
308.30,-0.0625,-0.0469,-0.9844
308.32,-0.0469,-0.0312,-0.9844
308.34,-0.0469,-0.0469,-0.9844
308.36,-0.0469,-0.0312,-0.9844
308.38,-0.0469,-0.0312,-0.9844
308.40,-0.0469,-0.0312,-0.9844
308.42,-0.0469,-0.0469,-0.9844
308.44,-0.0469,-0.0312,-0.9844
308.46,-0.0469,-0.0312,-0.9844
308.48,-0.0469,-0.0312,-0.9844
308.50,-0.0469,-0.0469,-0.9844
308.52,-0.0625,-0.0312,-0.9844
308.54,-0.0625,-0.0312,-0.9844
308.56,-0.0469,-0.0312,-0.9844
308.58,-0.0469,-0.0469,-0.9844
308.60,-0.0469,-0.0312,-0.9844
308.62,-0.0469,-0.0312,-0.9844
308.64,-0.0469,-0.0469,-0.9844
308.66,-0.0469,-0.0469,-0.9844
308.68,-0.0469,-0.0469,-0.9844
308.70,-0.0469,-0.0469,-0.9844
308.72,-0.0469,-0.0312,-0.9844
308.74,-0.0469,-0.0469,-0.9844
308.76,-0.0469,-0.0469,-0.9844
308.78,-0.0469,-0.0469,-0.9844
308.80,-0.0469,-0.0469,-0.9844
308.82,-0.0469,-0.0469,-0.9844
308.84,-0.0469,-0.0312,-0.9844
308.86,-0.0469,-0.0312,-0.9844
308.88,-0.0469,-0.0469,-0.9844
308.90,-0.0469,-0.0469,-0.9844
308.92,-0.0469,-0.0312,-0.9844
308.94,-0.0469,-0.0469,-0.9844
308.96,-0.0469,-0.0469,-0.9844
308.98,-0.0625,-0.0312,-0.9844
309.00,-0.0469,-0.0312,-0.9844
309.02,-0.0469,-0.0312,-0.9844
309.04,-0.0469,-0.0312,-0.9844
309.06,-0.0469,-0.0469,-0.9844
309.08,-0.0469,-0.0469,-0.9844
309.10,-0.0469,-0.0469,-0.9844
309.12,-0.0469,-0.0469,-0.9844
309.14,-0.0469,-0.0469,-0.9844
309.16,-0.0469,-0.0469,-0.9844
309.18,-0.0469,-0.0469,-0.9844
309.20,-0.0469,-0.0469,-0.9844
309.22,-0.0625,-0.0312,-0.9844
309.24,-0.0469,-0.0469,-0.9844
309.26,-0.0469,-0.0312,-0.9844
309.28,-0.0469,-0.0469,-0.9844
309.30,-0.0625,-0.0469,-0.9844
309.32,-0.0469,-0.0469,-0.9844
309.34,-0.0469,-0.0469,-0.9844
309.36,-0.0469,-0.0469,-0.9844
309.38,-0.0469,-0.0469,-0.9844
309.40,-0.0469,-0.0469,-0.9844
309.42,-0.0469,-0.0469,-0.9844
309.44,-0.0469,-0.0312,-0.9844
309.46,-0.0469,-0.0469,-0.9844
309.48,-0.0469,-0.0312,-0.9844
309.50,-0.0469,-0.0312,-0.9844
309.52,-0.0469,-0.0312,-0.9844
309.54,-0.0469,-0.0469,-0.9844
309.56,-0.0469,-0.0469,-0.9844
